source,target,hit_rate,null_mean,enrichment,p_perm,radius,sample
entering_deep_hypoxia,CAF,0.35323383084577115,0.4124046434494196,0.8565224384751488,0.09933774834437085,0.4220978419342789,E15S
entering_deep_hypoxia,transitional,0.31343283582089554,0.3208955223880597,0.9767441860465117,0.8609271523178808,0.4220978419342789,E15S
entering_deep_hypoxia,normoxic_stable,0.1890547263681592,0.31134328358208957,0.6072227548737615,0.006622516556291391,0.4220978419342789,E15S
entering_deep_hypoxia,persistent_hypoxia,0.3333333333333333,0.3121724709784411,1.0677858053548661,0.5695364238410596,0.4220978419342789,E15S
entering_deep_hypoxia,NK,0.21890547263681592,0.2524046434494196,0.8672798948751642,0.33774834437086093,0.4220978419342789,E15S
entering_deep_hypoxia,reverted_stable,0.19402985074626866,0.16593698175787727,1.1692984209474315,0.36423841059602646,0.4220978419342789,E15S
entering_deep_hypoxia,cDC,0.07462686567164178,0.09283582089552238,0.8038585209003215,0.4503311258278146,0.4220978419342789,E15S
NK,Neutrophil,0.6565656565656566,0.7273737373737373,0.9026524093875851,0.019867549668874173,0.4220978419342789,E15S
NK,C1qcpos_TAM,0.6414141414141414,0.7104713804713805,0.9028008151272452,0.059602649006622516,0.4220978419342789,E15S
NK,Stromal,0.6818181818181818,0.7024915824915825,0.9705713190184049,0.6158940397350994,0.4220978419342789,E15S
NK,Resident_Macrophage,0.6161616161616161,0.5962626262626263,1.033372861256988,0.6556291390728477,0.4220978419342789,E15S
NK,Monocyte,0.5252525252525253,0.5827272727272728,0.9013693881088577,0.1390728476821192,0.4220978419342789,E15S
NK,Spp1pos_TAM,0.47474747474747475,0.4860942760942761,0.9766572002493593,0.7682119205298014,0.4220978419342789,E15S
NK,exiting_hypoxia,0.47474747474747475,0.45575757575757575,1.0416666666666667,0.6158940397350994,0.4220978419342789,E15S
NK,Il1bpos_TAM,0.398989898989899,0.4258249158249158,0.9369811022376849,0.543046357615894,0.4220978419342789,E15S
NK,entering_hypoxia,0.4090909090909091,0.40929292929292926,0.9995064165844029,1.0,0.4220978419342789,E15S
NK,CAF,0.4292929292929293,0.41505050505050506,1.0343149184716476,0.7417218543046358,0.4220978419342789,E15S
NK,transitional,0.3383838383838384,0.32077441077441077,1.0548966096357721,0.6225165562913907,0.4220978419342789,E15S
NK,normoxic_stable,0.30808080808080807,0.3107744107744107,0.9913326110509211,0.9271523178807947,0.4220978419342789,E15S
NK,persistent_hypoxia,0.35353535353535354,0.3168013468013468,1.115952811138272,0.2781456953642384,0.4220978419342789,E15S
NK,entering_deep_hypoxia,0.18686868686868688,0.2544444444444444,0.7344184200079398,0.046357615894039736,0.4220978419342789,E15S
NK,reverted_stable,0.12121212121212122,0.16744107744107747,0.7239091091896238,0.11920529801324503,0.4220978419342789,E15S
NK,cDC,0.09595959595959595,0.09447811447811448,1.01568068424804,1.0,0.4220978419342789,E15S
reverted_stable,Neutrophil,0.7416666666666667,0.7273888888888889,1.0196288092874055,0.7218543046357616,0.4220978419342789,E15S
reverted_stable,C1qcpos_TAM,0.725,0.7071666666666666,1.0252180061277398,0.7086092715231788,0.4220978419342789,E15S
reverted_stable,Stromal,0.6666666666666666,0.7096111111111112,0.9394817192515461,0.3443708609271523,0.4220978419342789,E15S
reverted_stable,Resident_Macrophage,0.525,0.597388888888889,0.8788245140890913,0.09271523178807947,0.4220978419342789,E15S
reverted_stable,Monocyte,0.5083333333333333,0.5864999999999999,0.8667235009946008,0.1390728476821192,0.4220978419342789,E15S
reverted_stable,Spp1pos_TAM,0.4666666666666667,0.4877222222222222,0.9568287959904317,0.6423841059602649,0.4220978419342789,E15S
reverted_stable,exiting_hypoxia,0.4166666666666667,0.46188888888888885,0.9020928554245852,0.4105960264900662,0.4220978419342789,E15S
reverted_stable,Il1bpos_TAM,0.39166666666666666,0.42611111111111116,0.9191655801825293,0.41721854304635764,0.4220978419342789,E15S
reverted_stable,entering_hypoxia,0.425,0.4178888888888888,1.0170167508641321,0.9205298013245033,0.4220978419342789,E15S
reverted_stable,CAF,0.36666666666666664,0.41283333333333333,0.8881711748082357,0.2913907284768212,0.4220978419342789,E15S
reverted_stable,transitional,0.3,0.3188888888888889,0.940766550522648,0.6026490066225165,0.4220978419342789,E15S
reverted_stable,normoxic_stable,0.30833333333333335,0.3095,0.9962304792676361,1.0,0.4220978419342789,E15S
reverted_stable,persistent_hypoxia,0.31666666666666665,0.31422222222222224,1.0077793493635077,1.0,0.4220978419342789,E15S
reverted_stable,entering_deep_hypoxia,0.3333333333333333,0.25461111111111107,1.3091861226271002,0.052980132450331126,0.4220978419342789,E15S
reverted_stable,NK,0.18333333333333332,0.253,0.7246376811594202,0.11920529801324503,0.4220978419342789,E15S
reverted_stable,cDC,0.05,0.093,0.5376344086021506,0.11920529801324503,0.4220978419342789,E15S
cDC,Neutrophil,0.6774193548387096,0.7263440860215054,0.9326424870466321,0.3443708609271523,0.4220978419342789,E15S
cDC,C1qcpos_TAM,0.5967741935483871,0.7115053763440862,0.838748677648481,0.052980132450331126,0.4220978419342789,E15S
cDC,Stromal,0.6290322580645161,0.7061290322580647,0.890817724988579,0.2185430463576159,0.4220978419342789,E15S
cDC,Resident_Macrophage,0.45161290322580644,0.5963440860215055,0.7573025604038945,0.033112582781456956,0.4220978419342789,E15S
cDC,Monocyte,0.5,0.5806451612903225,0.8611111111111113,0.2781456953642384,0.4220978419342789,E15S
cDC,Spp1pos_TAM,0.3225806451612903,0.49,0.6583278472679395,0.019867549668874173,0.4220978419342789,E15S
cDC,exiting_hypoxia,0.41935483870967744,0.46376344086021504,0.9042429863204267,0.4966887417218543,0.4220978419342789,E15S
cDC,Il1bpos_TAM,0.3064516129032258,0.4215053763440861,0.7270408163265305,0.07947019867549669,0.4220978419342789,E15S
cDC,entering_hypoxia,0.3870967741935484,0.41655913978494635,0.9292720702116672,0.6754966887417219,0.4220978419342789,E15S
cDC,CAF,0.3709677419354839,0.41021505376344086,0.9043250327653998,0.5960264900662252,0.4220978419342789,E15S
cDC,transitional,0.22580645161290322,0.31516129032258067,0.7164790174002046,0.12582781456953643,0.4220978419342789,E15S
cDC,normoxic_stable,0.1935483870967742,0.30602150537634404,0.6324666198172875,0.09271523178807947,0.4220978419342789,E15S
cDC,persistent_hypoxia,0.2903225806451613,0.31688172043010754,0.9161859518154055,0.6688741721854304,0.4220978419342789,E15S
cDC,entering_deep_hypoxia,0.16129032258064516,0.2580645161290322,0.6250000000000001,0.11920529801324503,0.4220978419342789,E15S
cDC,NK,0.20967741935483872,0.26258064516129037,0.7985257985257984,0.4768211920529801,0.4220978419342789,E15S
cDC,reverted_stable,0.08064516129032258,0.16870967741935486,0.4780114722753345,0.059602649006622516,0.4220978419342789,E15S
