gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Sf3b5,-0.3600796163082123,0.42045846581459045,0.7805380821228027,0.5070422535211268,0.8419773095623987,3.196943869909206e-05,0.12787775479636823
Rpl32,-0.7689633369445801,2.3597753047943115,3.1287386417388916,0.9295774647887324,0.9927066450567261,3.214452735618863e-05,0.1285781094247545
Rps19,-0.5655207633972168,2.064707040786743,2.63022780418396,0.9154929577464789,0.9878444084278768,3.272400593653316e-05,0.13089602374613263
Mt1,-0.6240465641021729,1.2750438451766968,1.8990904092788696,0.7464788732394366,0.9513776337115073,3.280976806657327e-05,0.13123907226629308
Rpl18,-0.7352877855300903,1.9953471422195435,2.730634927749634,0.8732394366197183,0.9870340356564019,3.2935612518997215e-05,0.13174245007598887
Gm56830,-0.20508135855197906,0.11175279319286346,0.31683415174484253,0.22535211267605634,0.5170178282009724,3.3631113585652504e-05,0.13452445434261
Upp1,-0.1699582189321518,0.20897571742534637,0.37893393635749817,0.38028169014084506,0.6880064829821718,3.389349040937064e-05,0.13557396163748256
Rps27a,-0.6764316558837891,2.458747148513794,3.135178804397583,0.9436619718309859,0.9951377633711507,3.515660786342641e-05,0.14062643145370565
Ndufb5,-0.21095269918441772,0.29021888971328735,0.5011715888977051,0.4084507042253521,0.7455429497568882,3.579528087634849e-05,0.14318112350539397
Phb2,-0.31631946563720703,0.560745358467102,0.8770648241043091,0.5915492957746479,0.8824959481361426,3.627984295093714e-05,0.14511937180374856
Ets2,-0.12424582242965698,0.07539112865924835,0.19963695108890533,0.18309859154929578,0.5,3.656619097752238e-05,0.14626476391008952
Tuba1a,-0.2571147084236145,0.3119173049926758,0.5690320134162903,0.4507042253521127,0.7609400324149108,3.733983061958525e-05,0.149359322478341
Hspa1b,-0.30534037947654724,0.3126673996448517,0.6180077791213989,0.4084507042253521,0.7260940032414911,3.786517642228783e-05,0.15146070568915132
Ier2,-0.3481096029281616,0.4853041172027588,0.8334137201309204,0.5492957746478874,0.8646677471636953,3.8332454934209145e-05,0.15332981973683657
Actg1,-0.44006431102752686,1.5872918367385864,2.0273561477661133,0.8450704225352113,0.9724473257698542,4.035020962586649e-05,0.16140083850346595
Manf,-0.3304837644100189,0.4089811146259308,0.7394648790359497,0.5211267605633803,0.8354943273905997,4.046471859567997e-05,0.16185887438271987
Ubb,-0.6419906616210938,1.5188782215118408,2.1608688831329346,0.8591549295774648,0.9764991896272285,4.1068605058725515e-05,0.16427442023490205
Sox9,-0.3269461989402771,0.432860791683197,0.7598069906234741,0.43661971830985913,0.7957860615883307,4.200483791854302e-05,0.1680193516741721
Lamtor5,-0.1998918205499649,0.1550583392381668,0.3549501597881317,0.30985915492957744,0.6653160453808752,4.257746311197754e-05,0.17030985244791016
Ruvbl1,-0.20157742500305176,0.3071146011352539,0.5086920261383057,0.5352112676056338,0.7828200972447326,4.2954558687696545e-05,0.17181823475078617
Taf10,-0.2748584747314453,0.35669785737991333,0.6315563321113586,0.49295774647887325,0.8152350081037277,4.642507541399432e-05,0.18570030165597728
Pttg1,-0.2341488003730774,0.36558252573013306,0.5997313261032104,0.5070422535211268,0.8095623987034035,4.6678805803919585e-05,0.18671522321567835
Eef1b2,-0.4696730375289917,1.619778037071228,2.0894510746002197,0.8309859154929577,0.9740680713128039,4.87427398578217e-05,0.19497095943128678
Mrpl27,-0.22153553366661072,0.2882513701915741,0.5097869038581848,0.4507042253521127,0.8014586709886548,5.32987578663633e-05,0.21319503146545318
Rrs1,-0.21680304408073425,0.40499815344810486,0.6218011975288391,0.5492957746478874,0.826580226904376,5.3643119054476104e-05,0.21457247621790443
Nudcd2,-0.22820574045181274,0.35786163806915283,0.5860673785209656,0.5070422535211268,0.820097244732577,5.5100194701427775e-05,0.2204007788057111
Ifitm3,-0.479144811630249,2.1576430797576904,2.6367878913879395,0.9154929577464789,0.9910858995137763,5.839815837945814e-05,0.23359263351783258
Rpl19,-0.6257598400115967,2.6764461994171143,3.302206039428711,0.971830985915493,0.993517017828201,5.8484851454177486e-05,0.23393940581670994
Rpl37,-0.5403683185577393,2.241185426712036,2.7815537452697754,0.9154929577464789,0.9910858995137763,6.156134316168523e-05,0.2462453726467409
Rpl18a,-0.7171173095703125,2.6039090156555176,3.32102632522583,0.971830985915493,0.9927066450567261,6.159525978817357e-05,0.24638103915269427
Phf5a,-0.18638953566551208,0.3009951710700989,0.48738470673561096,0.5211267605633803,0.7641815235008104,6.273535415707467e-05,0.25094141662829866
Tmem258,-0.25569799542427063,0.4619123041629791,0.7176102995872498,0.5070422535211268,0.8273905996758509,6.391797041191439e-05,0.2556718816476576
Gem,-0.2551119923591614,0.10832063108682632,0.3634326159954071,0.15492957746478872,0.4837925445705024,6.494635257232264e-05,0.2597854102892906
mt-Nd4l,0.6472418308258057,2.181506633758545,1.5342648029327393,0.9436619718309859,0.9764991896272285,6.585651043541774e-05,0.26342604174167095
Nfkbia,-0.5477645397186279,0.8844078779220581,1.432172417640686,0.7183098591549296,0.9319286871961102,6.590926104925518e-05,0.2636370441970207
Polr2k,-0.1793908327817917,0.21808888018131256,0.39747971296310425,0.4084507042253521,0.7244732576985413,6.611246015836339e-05,0.26444984063345356
Rpl3,-0.5263127088546753,1.6134315729141235,2.139744281768799,0.8309859154929577,0.9805510534846029,6.904421955290874e-05,0.27617687821163495
Rpl28,-0.6583716869354248,2.217365264892578,2.875736951828003,0.9154929577464789,0.9878444084278768,6.944380549651754e-05,0.2777752219860702
Rpl15,-0.7121556997299194,1.57612144947052,2.2882771492004395,0.8450704225352113,0.9773095623987034,7.094079527126228e-05,0.2837631810850491
Psmb1,-0.42191916704177856,0.781884491443634,1.2038036584854126,0.647887323943662,0.9173419773095624,7.306956632219448e-05,0.2922782652887779
Plk3,-0.13484472036361694,0.17774030566215515,0.3125850260257721,0.323943661971831,0.6442463533225283,7.388841796154059e-05,0.2955536718461624
Coa3,-0.13860806822776794,0.28279972076416016,0.4214077889919281,0.39436619718309857,0.6961102106969206,7.463193264892406e-05,0.2985277305956962
Atp5d,-0.4806632399559021,0.8990172743797302,1.3796805143356323,0.647887323943662,0.9205834683954619,7.69245452885085e-05,0.307698181154034
Tceal9,-0.4232484698295593,0.7423670887947083,1.1656155586242676,0.6619718309859155,0.9181523500810372,8.00644598043075e-05,0.32025783921723
Uqcrb,-0.37350016832351685,0.7054125666618347,1.0789127349853516,0.5774647887323944,0.8573743922204214,8.265289418805943e-05,0.33061157675223773
Actb,-0.46576547622680664,2.634049415588379,3.0998148918151855,0.9577464788732394,0.9967585089141004,8.383166580606381e-05,0.33532666322425525
Nipa2,-0.09804609417915344,0.33257386088371277,0.4306199550628662,0.5070422535211268,0.7917341977309562,8.431962933667346e-05,0.33727851734669384
Aprt,-0.5434011220932007,0.8720253705978394,1.41542649269104,0.6619718309859155,0.9205834683954619,8.524655402401799e-05,0.34098621609607194
Npm1,-0.5364322662353516,2.454529285430908,2.9909615516662598,0.9577464788732394,0.9983792544570502,8.526668636861835e-05,0.3410667454744734
Limd2,-0.1832546442747116,0.23270787298679352,0.4159625172615051,0.36619718309859156,0.7155591572123177,8.679916423712193e-05,0.3471966569484877
Tomm20,-0.3958700895309448,1.0245879888534546,1.4204580783843994,0.7323943661971831,0.9424635332252836,8.739053515089968e-05,0.34956214060359875
