gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Rpl23a,0.6086728572845459,3.283292293548584,2.674619436264038,0.9275590551181102,0.8837516512549538,2.12426129495364e-29,8.49704517981456e-26
Gstp1,0.35014599561691284,0.7617402076721191,0.4115942120552063,0.7196850393700788,0.4861294583883752,2.34415232678828e-29,9.376609307153121e-26
H3f3a,0.4445568323135376,1.9508191347122192,1.5062623023986816,0.8551181102362204,0.7793923381770145,2.5086465643787168e-29,1.0034586257514868e-25
Arpc3,0.3313060402870178,0.9012184143066406,0.5699123740196228,0.768503937007874,0.6050198150594451,3.042308476272808e-29,1.2169233905091233e-25
Fundc2,0.3035832941532135,0.6670382618904114,0.3634549677371979,0.7275590551181103,0.5006605019815059,3.245592205126904e-29,1.2982368820507618e-25
Snrpd3,0.48094040155410767,1.4054481983184814,0.9245077967643738,0.8015748031496063,0.6591809775429326,3.516770094504695e-29,1.406708037801878e-25
Pakap-1,-0.43754667043685913,0.3335716724395752,0.7711183428764343,0.6409448818897637,0.6908850726552179,3.873642241578026e-29,1.5494568966312104e-25
Emd,0.2654097378253937,0.587235689163208,0.32182595133781433,0.7511811023622047,0.49273447820343463,3.9091425476546033e-29,1.5636570190618413e-25
Ndufb8,0.40730106830596924,1.0190752744674683,0.611774206161499,0.7606299212598425,0.5746367239101717,4.264671265187389e-29,1.7058685060749558e-25
Timp1,0.411366730928421,0.8719741106033325,0.4606073796749115,0.7322834645669292,0.5204755614266843,4.84476760234568e-29,1.937907040938272e-25
Slc38a2,-0.5247498750686646,0.6960450410842896,1.220794916152954,0.7244094488188977,0.7437252311756936,8.636560311222155e-29,3.4546241244888623e-25
Lgals1,0.6079506874084473,3.0772697925567627,2.4693191051483154,0.9307086614173228,0.8745046235138706,9.424871198911856e-29,3.7699484795647424e-25
mt-Nd3,-0.5307254791259766,0.4861713647842407,1.0168968439102173,0.694488188976378,0.8031704095112285,1.1223222921417572e-28,4.489289168567028e-25
Ifitm2,0.48111265897750854,1.463949203491211,0.9828365445137024,0.8125984251968504,0.6737120211360634,1.1577728170422655e-28,4.631091268169062e-25
Selenof,0.36985111236572266,0.9125472903251648,0.5426961779594421,0.7464566929133858,0.583883751651255,1.2435012613772685e-28,4.974005045509075e-25
Jun,-0.7313727140426636,1.3259190320968628,2.0572917461395264,0.8110236220472441,0.809775429326288,1.5669714338871966e-28,6.2678857355487865e-25
Psma6,0.35336732864379883,0.9043462872505188,0.55097895860672,0.75748031496063,0.5891677675033025,1.7479667269018056e-28,6.991866907607222e-25
Cox8a,0.5540817975997925,1.999040126800537,1.4449583292007446,0.8299212598425196,0.7410832232496698,1.8008272558931873e-28,7.20330902357275e-25
Tomm22,0.3360832631587982,0.7441648840904236,0.40808162093162537,0.7496062992125985,0.4914134742404227,2.0135465911796037e-28,8.054186364718414e-25
Psma5,0.44521963596343994,1.1655722856521606,0.7203526496887207,0.7606299212598425,0.6221928665785997,2.582836019292612e-28,1.0331344077170448e-24
Ddt,0.24063125252723694,0.49611878395080566,0.2554875314235687,0.710236220472441,0.4425363276089828,3.3672753012186206e-28,1.3469101204874483e-24
