gene,lfc_rev_minus_norm,padj,frac_rev,frac_norm
Slc10a7,-0.7095435857772827,3.2843040164959877e-26,0.11486486486486487,0.8873239436619719
Ifi44,-0.7923852801322937,3.538467160679287e-26,0.14189189189189189,0.9154929577464789
Stx16,-0.7174270153045654,3.549238026695696e-26,0.14864864864864866,0.9612676056338029
Ap1s1,-0.516011655330658,3.70777146330144e-26,0.06756756756756757,0.7852112676056338
Vrk2,-0.5568220019340515,3.7280444639631795e-26,0.0945945945945946,0.8485915492957746
Mbnl1,-0.6773461699485779,3.9883640656418577e-26,0.12162162162162163,0.8873239436619719
Ap1ar,-0.5114084482192993,4.138992692721738e-26,0.0945945945945946,0.8661971830985915
Dnaaf9,-0.5892133712768555,4.279005779043137e-26,0.0945945945945946,0.8450704225352113
Atr,-0.4303746819496155,4.683790071892202e-26,0.0472972972972973,0.7464788732394366
Lrig1,-0.5812830924987793,4.6842026613353234e-26,0.07432432432432433,0.8028169014084507
Clic4,-0.8243803977966309,4.730490195111163e-26,0.14864864864864866,0.9225352112676056
Ggt7,-0.5057359933853149,4.8989462609601496e-26,0.07432432432432433,0.795774647887324
Ccnt2,-0.4924551248550415,5.008446868683265e-26,0.08108108108108109,0.8063380281690141
Slc7a6,-0.4372919201850891,5.0819021602125876e-26,0.08783783783783784,0.8485915492957746
mt-Nd4l,1.7752360105514526,5.1017286068224883e-26,0.918918918918919,0.9788732394366197
Sgpl1,-0.42303502559661865,5.316408671046656e-26,0.06756756756756757,0.7640845070422535
Dmxl1,-0.7251115441322327,5.380296844393687e-26,0.14189189189189189,0.9295774647887324
Zfhx4,-0.703346848487854,5.514378350928101e-26,0.08783783783783784,0.8345070422535211
Tra2a,-1.0007039308547974,5.655798902970253e-26,0.16891891891891891,0.9577464788732394
Pcdh17,-0.5667401552200317,5.810131802893361e-26,0.02702702702702703,0.6866197183098591
Niban1,-0.6032321453094482,5.88971931128283e-26,0.06756756756756757,0.795774647887324
Steap2,-0.5123993158340454,6.39348884640787e-26,0.08783783783783784,0.8309859154929577
Rtn3,-0.7920001745223999,6.47340023629487e-26,0.13513513513513514,0.926056338028169
Opa1,-0.4498956799507141,6.504217632925997e-26,0.08783783783783784,0.8309859154929577
Stat1,-0.924935519695282,6.687768644449103e-26,0.14189189189189189,0.9119718309859155
Tanc1,-0.7048494219779968,6.699715077686827e-26,0.13513513513513514,0.897887323943662
Strn3,-0.9055341482162476,6.748835908256734e-26,0.16891891891891891,0.9647887323943662
Nap1l4,-0.549400806427002,6.838771250929091e-26,0.08783783783783784,0.8626760563380281
Kdm2a,-0.697433590888977,6.90917948133946e-26,0.13513513513513514,0.9119718309859155
Trpm7,-0.7738708853721619,7.04322629839574e-26,0.14189189189189189,0.9401408450704225
Arhgef11,-0.4421580731868744,7.277545088411569e-26,0.07432432432432433,0.7992957746478874
Tshz2,-0.7580134868621826,7.302434230863429e-26,0.07432432432432433,0.8133802816901409
Parp9,-0.6926192045211792,7.451129136829222e-26,0.12162162162162163,0.9119718309859155
Raf1,-0.482573926448822,7.483903070100383e-26,0.060810810810810814,0.7992957746478874
Sacs,-0.4222349524497986,8.035018158034038e-26,0.02702702702702703,0.7288732394366197
Yes1,-0.4402415156364441,8.289606618495058e-26,0.07432432432432433,0.7922535211267606
Gm12185,-0.46183398365974426,8.498633001608995e-26,0.0472972972972973,0.6866197183098591
Slc25a13,-0.6147342920303345,8.587937886991169e-26,0.10810810810810811,0.8873239436619719
Tmem234,-0.6129348874092102,8.599723879790212e-26,0.10810810810810811,0.8556338028169014
Gnaq,-0.6950766444206238,8.697987871917776e-26,0.13513513513513514,0.9049295774647887
Orc4,-0.3928978145122528,8.833499233201464e-26,0.08108108108108109,0.8098591549295775
Pak1ip1,-0.4863067865371704,9.665424745868735e-26,0.07432432432432433,0.7711267605633803
Crtc3,-0.46124690771102905,9.830579317438006e-26,0.07432432432432433,0.7887323943661971
Khdc4,-0.553565502166748,9.987537261270205e-26,0.0945945945945946,0.8626760563380281
Marchf7,-0.6593152284622192,1.001766219886484e-25,0.12162162162162163,0.9190140845070423
Rfwd3,-0.5643262267112732,1.0321083940068152e-25,0.10810810810810811,0.8380281690140845
Bltp2,-0.5776959657669067,1.063760437456336e-25,0.11486486486486487,0.8626760563380281
Dlgap4,-0.4341959059238434,1.099700155411468e-25,0.07432432432432433,0.7816901408450704
Abhd2,-0.45503586530685425,1.1075823011057892e-25,0.06756756756756757,0.7922535211267606
Sdcbp,-0.42984652519226074,1.1429171009754463e-25,0.0472972972972973,0.7288732394366197
Fam111a,-0.5514382719993591,1.1992016275143727e-25,0.0945945945945946,0.8063380281690141
Wls,-0.9121503233909607,1.215733685375308e-25,0.16216216216216217,0.9436619718309859
Foxo3,-0.4364452660083771,1.2511838040256927e-25,0.05405405405405406,0.7394366197183099
Fam120a,-0.5803757905960083,1.275726326254399e-25,0.12162162162162163,0.8802816901408451
Cep170,-0.8732730746269226,1.2967177745387015e-25,0.14864864864864866,0.9295774647887324
Ptpn12,-0.4944939911365509,1.2972882679136657e-25,0.08783783783783784,0.7992957746478874
Acer3,-0.4515252709388733,1.340849553487847e-25,0.05405405405405406,0.75
Ipo5,-0.4769415855407715,1.358446015113512e-25,0.06756756756756757,0.8098591549295775
Lpin2,-0.46914142370224,1.4506096311197098e-25,0.07432432432432433,0.795774647887324
Crebbp,-0.6618689298629761,1.4648588771332364e-25,0.1554054054054054,0.9119718309859155
Ttc39b,-0.45961570739746094,1.4991821469944125e-25,0.06756756756756757,0.7816901408450704
Dennd2b,-0.5557602047920227,1.5082275187815647e-25,0.08783783783783784,0.8098591549295775
Pign,-0.6647597551345825,1.5521200800720122e-25,0.11486486486486487,0.8873239436619719
Slc25a3,-0.7808324098587036,1.5617163100029536e-25,0.13513513513513514,0.9154929577464789
Ppp4r3a,-0.4447805881500244,1.6023316193807961e-25,0.0945945945945946,0.8626760563380281
Snhg7,-0.8688335418701172,1.6103633423706343e-25,0.13513513513513514,0.897887323943662
Golm2,-0.702781617641449,1.7415176955229298e-25,0.12837837837837837,0.8802816901408451
Map2k4,-0.4873945713043213,1.7431735944270878e-25,0.08783783783783784,0.8380281690140845
Ddx41,-0.5160026550292969,1.7766446339763802e-25,0.08108108108108109,0.8133802816901409
Prdm5,-0.7468706965446472,1.8336447688291705e-25,0.13513513513513514,0.926056338028169
Dph6,-0.4531906843185425,1.8373451211414803e-25,0.08108108108108109,0.778169014084507
Zcchc8,-0.43698686361312866,1.8908068570362361e-25,0.08108108108108109,0.8133802816901409
Srgap2,-0.9937852621078491,1.9307548038131697e-25,0.20270270270270271,0.9823943661971831
Axin1,-0.45602816343307495,1.9403053705165088e-25,0.06756756756756757,0.7992957746478874
Arhgap17,-0.4284960925579071,1.9551340385549414e-25,0.08108108108108109,0.795774647887324
Aida,-0.5032622814178467,1.9653183233559009e-25,0.07432432432432433,0.8028169014084507
Iigp1,-0.6021184325218201,1.9734418094916706e-25,0.07432432432432433,0.7464788732394366
Cd2ap,-0.7995179295539856,1.9867373737252007e-25,0.14189189189189189,0.9401408450704225
Fis1,-0.45821595191955566,1.9964280123528375e-25,0.08108108108108109,0.7852112676056338
Sf1,-0.5576127767562866,2.0113254770975186e-25,0.10135135135135136,0.8802816901408451
P4ha1,-0.5622624158859253,2.0190155554053506e-25,0.10810810810810811,0.8380281690140845
Adam10,-0.3898167610168457,2.0310110038182847e-25,0.0472972972972973,0.7323943661971831
Zfp948,-0.4636569917201996,2.0359145553778172e-25,0.06756756756756757,0.7922535211267606
Acap2,-0.7973729372024536,2.0844844400740716e-25,0.14864864864864866,0.9295774647887324
Vegfb,-0.41702979803085327,2.098442335063798e-25,0.0472972972972973,0.7253521126760564
Xpo7,-0.5292266011238098,2.1600840245865485e-25,0.10135135135135136,0.8380281690140845
Naa50,-0.7675714492797852,2.194577343737527e-25,0.13513513513513514,0.9014084507042254
Zwint,-0.5757846236228943,2.196143132405825e-25,0.10135135135135136,0.8697183098591549
Gclc,-0.4696260392665863,2.253946253920357e-25,0.0472972972972973,0.7323943661971831
Lima1,-0.6581115126609802,2.351167097150712e-25,0.10810810810810811,0.8802816901408451
Trps1,-0.9276394248008728,2.483225891140775e-25,0.12837837837837837,0.8873239436619719
Malat1,-2.0396714210510254,2.5458223697424353e-25,0.8175675675675675,1.0
Dstn,-0.44062501192092896,2.5748868486040364e-25,0.08783783783783784,0.8098591549295775
Wbp11,-0.5412493348121643,2.641429280231206e-25,0.08783783783783784,0.8556338028169014
Cbl,-0.4810238182544708,2.6505515094522826e-25,0.07432432432432433,0.7922535211267606
Nsf,-0.5355322957038879,2.670686615591651e-25,0.06756756756756757,0.8028169014084507
Ppfia1,-0.48572880029678345,2.736022727091756e-25,0.10810810810810811,0.8380281690140845
Emc8,-0.4442461133003235,2.7627839732173574e-25,0.06756756756756757,0.7570422535211268
Foxn3,-0.6559519171714783,2.770487538713906e-25,0.11486486486486487,0.8697183098591549
Atrnl1,-0.525971531867981,2.8185149500891023e-25,0.060810810810810814,0.7570422535211268
Zmym5,-0.43804165720939636,2.8199639362437326e-25,0.0472972972972973,0.7464788732394366
Soat1,-0.6674042344093323,3.0441804633418253e-25,0.14864864864864866,0.9084507042253521
Bclaf1,-1.1124142408370972,3.0499589690022403e-25,0.24324324324324326,0.9859154929577465
Dicer1,-0.3892807960510254,3.091709423591553e-25,0.060810810810810814,0.795774647887324
Ctps,-0.5004258155822754,3.147877529603152e-25,0.07432432432432433,0.8133802816901409
Cdc73,-0.5309970378875732,3.149740998405207e-25,0.12162162162162163,0.8661971830985915
Satb2,-0.5518590211868286,3.2640101636049557e-25,0.10810810810810811,0.852112676056338
Arhgef18,-0.42938634753227234,3.287743273289349e-25,0.060810810810810814,0.778169014084507
Uba1,-0.4323211908340454,3.2955150519925666e-25,0.060810810810810814,0.7605633802816901
Exoc6b,-0.8621124029159546,3.48706806022713e-25,0.17567567567567569,0.9401408450704225
Adipor1,-0.4387907087802887,3.5609382924913833e-25,0.060810810810810814,0.7746478873239436
Arhgap5,-0.6350351572036743,3.6030013299294283e-25,0.12162162162162163,0.8802816901408451
Irgm1,-0.474396675825119,3.7056987141233108e-25,0.05405405405405406,0.7605633802816901
Usp14,-0.48551344871520996,3.775310743136484e-25,0.08108108108108109,0.8028169014084507
Commd10,-0.4184839427471161,3.791121178349085e-25,0.06756756756756757,0.7640845070422535
Numb,-0.5152119994163513,3.821660357438066e-25,0.10135135135135136,0.8345070422535211
Gm20559,-0.5923190712928772,3.838885559064479e-25,0.08108108108108109,0.8274647887323944
Psmb7,-0.6066750288009644,3.875877202119202e-25,0.12162162162162163,0.8626760563380281
Neo1,-0.4893338680267334,3.8882904239641915e-25,0.06756756756756757,0.7816901408450704
Fggy,-0.5714837908744812,3.9721578224012956e-25,0.08783783783783784,0.8345070422535211
Snrpb,-0.8579432964324951,3.977536603713827e-25,0.11486486486486487,0.852112676056338
Atp6v1e1,-0.461229145526886,4.2285303312623235e-25,0.08783783783783784,0.8063380281690141
Lrch1,-0.5184097290039062,4.326154038789728e-25,0.06756756756756757,0.7535211267605634
Rps6kb1,-0.6088133454322815,4.537145065533475e-25,0.08783783783783784,0.8591549295774648
Serinc3,-0.49893718957901,4.666024458991911e-25,0.06756756756756757,0.7711267605633803
Myo9a,-0.6677995920181274,4.6814746746634655e-25,0.13513513513513514,0.9049295774647887
Ago3,-0.4496176540851593,4.726607249130422e-25,0.08783783783783784,0.8063380281690141
Scaf8,-0.724795401096344,4.74196607142394e-25,0.14864864864864866,0.954225352112676
Ankrd10,-0.5064145922660828,4.917655564764888e-25,0.08783783783783784,0.8063380281690141
Ctnnd1,-0.6037105321884155,4.944222597632853e-25,0.14189189189189189,0.9119718309859155
Heatr3,-0.4378386437892914,5.03717206558663e-25,0.07432432432432433,0.7992957746478874
Ep300,-0.43517372012138367,5.133350659404953e-25,0.10135135135135136,0.8204225352112676
Pten,-0.5320562124252319,5.172440721701216e-25,0.0945945945945946,0.8802816901408451
Map2k2,-0.6485231518745422,5.455568709691148e-25,0.12837837837837837,0.897887323943662
Mapre1,-0.6636554002761841,5.680036239261996e-25,0.12837837837837837,0.9119718309859155
Rbm6,-0.7253642082214355,5.801964690138642e-25,0.16216216216216217,0.9295774647887324
Cdk13,-0.45633047819137573,5.856676065150799e-25,0.07432432432432433,0.795774647887324
Tmed9,-0.5685806274414062,5.955526803473263e-25,0.08108108108108109,0.7922535211267606
Abi2,-0.40909117460250854,6.30979894323971e-25,0.08108108108108109,0.7852112676056338
Snx25,-0.5555412769317627,6.315660979737911e-25,0.08783783783783784,0.8309859154929577
Rsbn1,-0.5258540511131287,6.5110879958071705e-25,0.10135135135135136,0.8485915492957746
Parp11,-0.5653893351554871,6.819687856975245e-25,0.10135135135135136,0.8133802816901409
Med13l,-0.6216487884521484,6.845161390802386e-25,0.1554054054054054,0.9366197183098591
Cplane1,-0.5486745238304138,6.845276856539656e-25,0.11486486486486487,0.8661971830985915
Clock,-0.4779894948005676,6.961239207407796e-25,0.060810810810810814,0.7816901408450704
Dennd4c,-0.5294885039329529,7.056858411039937e-25,0.10135135135135136,0.8732394366197183
Cfl2,-0.47016286849975586,7.15056738832097e-25,0.060810810810810814,0.778169014084507
Mark2,-0.4709518253803253,7.343341997395634e-25,0.0945945945945946,0.8415492957746479
Mir100hg,-0.9139978885650635,7.350337149321333e-25,0.17567567567567569,0.9330985915492958
Galk2,-0.4437679648399353,7.3834055501320575e-25,0.05405405405405406,0.7323943661971831
Ccnd3,-0.49232935905456543,7.638949240773129e-25,0.07432432432432433,0.7922535211267606
Naa20,-0.8075224161148071,7.813166054607171e-25,0.14864864864864866,0.8873239436619719
Rab11b,-0.47928744554519653,7.8686971914190625e-25,0.11486486486486487,0.8626760563380281
Srsf2,-0.8146598935127258,8.294677117821522e-25,0.14864864864864866,0.9049295774647887
Usp47,-0.5562120676040649,8.482703482751e-25,0.11486486486486487,0.8661971830985915
Uspl1,-0.4877163767814636,8.580782899735236e-25,0.10135135135135136,0.8626760563380281
Luzp1,-0.6694110035896301,8.618188325388102e-25,0.14864864864864866,0.9190140845070423
Mbtd1,-0.7351740598678589,8.684773788186018e-25,0.14189189189189189,0.9295774647887324
Gtpbp2,-0.457335889339447,8.73564220939111e-25,0.07432432432432433,0.778169014084507
Phf3,-0.6529458165168762,8.808452870979645e-25,0.14189189189189189,0.9190140845070423
Sppl3,-0.7298995852470398,8.99183135785227e-25,0.14864864864864866,0.926056338028169
Smad2,-0.483896404504776,9.08308877262854e-25,0.08783783783783784,0.8204225352112676
Bag3,-0.5468698143959045,9.098970388115144e-25,0.08108108108108109,0.7852112676056338
Efna5,-0.7400960922241211,9.116042625473559e-25,0.10810810810810811,0.8133802816901409
Immp2l,-0.8307453989982605,9.30827454016037e-25,0.12162162162162163,0.8450704225352113
Fubp1,-1.060932993888855,9.979561610361332e-25,0.21621621621621623,0.9577464788732394
Ankrd17,-1.1277557611465454,1.020754183926912e-24,0.21621621621621623,0.9823943661971831
Nup98,-0.6140978932380676,1.0257161991824987e-24,0.12162162162162163,0.8838028169014085
Usp37,-0.5787606239318848,1.0426494208277165e-24,0.12162162162162163,0.8556338028169014
Gmds,-0.620569109916687,1.043896273108659e-24,0.12162162162162163,0.8415492957746479
Trim26,-0.47873616218566895,1.058733793082283e-24,0.08108108108108109,0.823943661971831
Gtf2h5,-0.517372190952301,1.1126051392023742e-24,0.04054054054054054,0.721830985915493
Akap7,-0.38625600934028625,1.131072775811624e-24,0.05405405405405406,0.7147887323943662
Tjp1,-0.4347791075706482,1.1312556638577835e-24,0.08108108108108109,0.795774647887324
Csnk2a2,-0.8219413757324219,1.134092602390482e-24,0.12837837837837837,0.926056338028169
Wrn,-0.4509773850440979,1.1464950139930509e-24,0.08783783783783784,0.8063380281690141
Agfg1,-0.4743482172489166,1.1655587646250156e-24,0.08783783783783784,0.8169014084507042
Srpk2,-0.6976265907287598,1.1756179779058915e-24,0.14189189189189189,0.9049295774647887
Usp3,-0.4188236594200134,1.2004456114455156e-24,0.07432432432432433,0.7711267605633803
Nufip2,-1.0359277725219727,1.2036370907295197e-24,0.18243243243243243,0.9683098591549296
Tpp2,-0.6448056697845459,1.2258701987259117e-24,0.13513513513513514,0.9154929577464789
Gm57414,-0.4705662429332733,1.2549526608781384e-24,0.05405405405405406,0.7323943661971831
Gsk3b,-1.1070194244384766,1.306116099834542e-24,0.23648648648648649,0.9894366197183099
Hdac8,-0.5818814039230347,1.3192525925553412e-24,0.10135135135135136,0.8028169014084507
Fam168b,-0.4558039605617523,1.3464834118007468e-24,0.10810810810810811,0.8415492957746479
Slc25a28,-0.5762860178947449,1.3498704069739313e-24,0.11486486486486487,0.8838028169014085
Btbd7,-0.5372967720031738,1.3766399605742222e-24,0.12162162162162163,0.8943661971830986
Tns3,-0.8816545009613037,1.3861256950140256e-24,0.17567567567567569,0.9507042253521126
Setx,-0.5600495934486389,1.4195812823718073e-24,0.08783783783783784,0.8309859154929577
Fmr1,-0.6244989633560181,1.4596511707572928e-24,0.13513513513513514,0.9084507042253521
Nf1,-1.0873236656188965,1.4975187621936378e-24,0.20945945945945946,0.9788732394366197
St3gal4,-0.4011645019054413,1.5140353935816274e-24,0.05405405405405406,0.7570422535211268
Ube2d3,-0.8118122220039368,1.5344624015531637e-24,0.16216216216216217,0.9401408450704225
Nek7,-0.6348512172698975,1.5575519745213604e-24,0.13513513513513514,0.9049295774647887
Smg7,-0.79496830701828,1.583536533480328e-24,0.16891891891891891,0.9507042253521126
Pum1,-0.930210292339325,1.5886525595912563e-24,0.20270270270270271,0.9788732394366197
Atxn7l3b,-0.6093493700027466,1.5921739115912226e-24,0.10135135135135136,0.8591549295774648
Focad,-0.41421687602996826,1.6049717167563351e-24,0.060810810810810814,0.7147887323943662
Anxa1,-0.7871297597885132,1.6643524337829772e-24,0.12837837837837837,0.8309859154929577
Cpne3,-0.4159190058708191,1.708199049767445e-24,0.060810810810810814,0.7288732394366197
Slc7a6os,-0.4278023838996887,1.7442424136829895e-24,0.06756756756756757,0.7676056338028169
Ogt,-0.6572296619415283,1.833116923907427e-24,0.14864864864864866,0.9119718309859155
Cers6,-0.6421242356300354,1.8544316771404944e-24,0.10810810810810811,0.8415492957746479
Tmem63b,-0.3838326632976532,1.872781937930646e-24,0.060810810810810814,0.7605633802816901
Tango6,-0.4519316554069519,1.9035931877592977e-24,0.10135135135135136,0.7992957746478874
Lcorl,-0.582996666431427,1.9141713574008426e-24,0.13513513513513514,0.8661971830985915
Cbfa2t2,-0.6061528325080872,1.975103267417154e-24,0.13513513513513514,0.897887323943662
Lnpep,-0.6972464323043823,1.9848759488155343e-24,0.1554054054054054,0.9154929577464789
Ubqln1,-0.49895375967025757,2.0036476272776675e-24,0.07432432432432433,0.823943661971831
