gene,lfc_a_minus_b,pval,frac_a,frac_b,mean_a,mean_b,padj
Atp6v1f,0.8364156484603882,8.354587475999528e-22,0.9065743944636678,0.7242524916943521,1.0413461923599243,0.7063381671905518,2.6108085862498526e-20
Mrps14,0.905062198638916,9.965381335439953e-22,0.8650519031141869,0.5963455149501661,0.6760759949684143,0.4160304665565491,3.090040724167427e-20
Rps18,0.8921711444854736,1.0872370873422908e-21,0.9965397923875432,0.9568106312292359,3.316648483276367,2.7288198471069336,3.345344884130126e-20
Psph,0.9836256504058838,1.3190841955348395e-21,0.8823529411764706,0.6644518272425249,0.8443030118942261,0.5132712721824646,4.027738001633097e-20
Rps17,0.8238000869750977,1.4602882605437751e-21,0.9896193771626297,0.9169435215946844,2.674384355545044,2.1551032066345215,4.4251159410417427e-20
Gm47283,-0.8176648616790771,1.7192654779449305e-21,0.9584775086505191,0.9700996677740864,1.5610346794128418,2.032585382461548,5.1707232419396407e-20
Ssr2,0.9056437015533447,1.878077657415454e-21,0.9100346020761245,0.729235880398671,1.1317421197891235,0.752138078212738,5.606201962434191e-20
Npm1,0.7960152626037598,1.921743740536917e-21,1.0,0.9833887043189369,3.5436885356903076,3.012993335723877,5.69405552751679e-20
Ankrd11,-0.6799166202545166,2.1036841495083456e-21,0.9688581314878892,0.9833887043189369,1.7227307558059692,2.1245458126068115,6.187306322083369e-20
Eif1,0.7282650470733643,3.022145345584848e-21,0.9757785467128027,0.9086378737541528,2.3793954849243164,1.9336330890655518,8.823782030904666e-20
Taldo1,0.8854873180389404,3.1136904987546963e-21,0.903114186851211,0.7159468438538206,0.9794794917106628,0.6419735550880432,9.025189851462888e-20
Cox6c,0.8521672487258911,3.21279788172691e-21,0.9342560553633218,0.8023255813953488,1.4997581243515015,1.0743496417999268,9.245461530149382e-20
Rplp1,0.8163857460021973,3.23599857860329e-21,1.0,0.9850498338870431,3.694596529006958,3.147460460662842,9.245710224580828e-20
mt-Nd2,-1.242276906967163,3.453337845330395e-21,0.972318339100346,0.9916943521594684,2.0892577171325684,2.876199960708618,9.72771224036731e-20
Grcc10,0.9895800352096558,3.452937994419402e-21,0.8858131487889274,0.6528239202657807,0.9163492918014526,0.5627595782279968,9.72771224036731e-20
Tomm20,0.7980897426605225,3.606315482442125e-21,0.972318339100346,0.8737541528239202,1.8487586975097656,1.4055942296981812,1.0044779776715532e-19
Nme1,0.9795349836349487,3.6161207196175916e-21,0.9307958477508651,0.7641196013289037,1.4751789569854736,0.9969466328620911,1.0044779776715532e-19
Rps24,0.8192081451416016,3.9751399512043474e-21,1.0,0.9817275747508306,3.4579362869262695,2.9138948917388916,1.0965903313667165e-19
Fkbp1a,0.7208536267280579,4.1356737756632556e-21,0.9515570934256056,0.8355481727574751,1.345106840133667,1.001471757888794,1.133061308400892e-19
Psma4,0.8780897259712219,4.694904578444222e-21,0.9100346020761245,0.7425249169435216,1.1261733770370483,0.7578985095024109,1.277525055358972e-19
Asns,0.9381393790245056,5.424748520612032e-21,0.8823529411764706,0.6378737541528239,0.7234233021736145,0.4408267140388489,1.4661482488140626e-19
Rpl14,0.7902059555053711,5.473356485966539e-21,0.9896193771626297,0.9700996677740864,3.048356294631958,2.5346391201019287,1.4693574458970576e-19
Psma2,0.9436443448066711,5.598638432451522e-21,0.9273356401384083,0.7209302325581395,1.2866610288619995,0.8597359657287598,1.4929702486537393e-19
Rpl12,0.8682558536529541,5.648647854913699e-21,0.9965397923875432,0.9634551495016611,3.15657639503479,2.589284658432007,1.4963305575930328e-19
Pdia6,0.8063454627990723,6.9438967715251e-21,0.9480968858131488,0.7940199335548173,1.2342524528503418,0.8724914789199829,1.8273412556644999e-19
Idh3g,0.9310009479522705,7.176518911246518e-21,0.8546712802768166,0.5498338870431894,0.540532112121582,0.3191956877708435,1.8762140944435344e-19
Vdac1,0.750487208366394,7.37984779664674e-21,0.9792387543252595,0.8588039867109635,1.7570542097091675,1.3481675386428833,1.9168435835446078e-19
Tmem256,0.9365601539611816,7.782252299946879e-21,0.8788927335640139,0.6362126245847176,0.7993109822273254,0.4944011867046356,2.0083231741798397e-19
mt-Co2,-1.1265754699707031,8.122830593678185e-21,0.9826989619377162,0.9950166112956811,3.360852003097534,4.122745037078857,2.0827770753020988e-19
Rpl7a,0.9125216007232666,8.271066343961149e-21,1.0,0.9318936877076412,2.9099068641662598,2.324345588684082,2.1072780494168532e-19
mt-Nd4l,-1.2132209539413452,8.35848618747037e-21,0.9411764705882353,0.978405315614618,1.1393649578094482,1.7794185876846313,2.1160724525241443e-19
Cdk8,-1.008087396621704,8.717773011825332e-21,0.9757785467128027,0.9817275747508306,0.9588944315910339,1.4435508251190186,2.193150443226499e-19
Cox7c,0.8162254095077515,9.39881068125896e-21,0.9480968858131488,0.8106312292358804,1.560482382774353,1.1429595947265625,2.3497026703147404e-19
Nudt21,0.896351158618927,9.600777978759226e-21,0.889273356401384,0.6810631229235881,0.8552371263504028,0.5459902882575989,2.3852864543501184e-19
H2-D1,0.6708030700683594,9.763637973431862e-21,0.986159169550173,0.9401993355481728,2.5884485244750977,2.1670002937316895,2.410774808254781e-19
Brk1,0.8987869620323181,9.829107978546417e-21,0.8823529411764706,0.6395348837209303,0.7451789379119873,0.4660133123397827,2.412051037680102e-19
Tomm22,0.958771824836731,1.0785095627061148e-20,0.8823529411764706,0.6046511627906976,0.7977781295776367,0.4873479902744293,2.6305111285514995e-19
Rpl8,0.8486323356628418,1.2520144714287405e-20,1.0,0.9667774086378738,3.2422611713409424,2.6848456859588623,3.0351865974030073e-19
Psmb1,0.7810044288635254,1.3391596182910663e-20,0.9446366782006921,0.8156146179401993,1.4636834859848022,1.0760900974273682,3.226890646484497e-19
Wdr83os,0.9359804391860962,1.46005793612711e-20,0.8650519031141869,0.5897009966777409,0.7105472087860107,0.4324548542499542,3.4971447571906823e-19
Pdia3,0.7759559154510498,1.597332656681521e-20,0.9584775086505191,0.8754152823920266,1.8317077159881592,1.4018774032592773,3.8031729920988597e-19
Cyc1,0.9092792868614197,1.8083806135368226e-20,0.9204152249134948,0.7259136212624585,1.0811448097229004,0.711597204208374,4.280190801270586e-19
Mrps35,0.9113966226577759,1.8624528513514448e-20,0.8754325259515571,0.5913621262458472,0.5776934027671814,0.34764206409454346,4.38224200317987e-19
Rpl22,0.893303394317627,1.899238215148624e-20,0.9896193771626297,0.9435215946843853,2.84698486328125,2.27634334564209,4.442662491575729e-19
Txn2,0.9373410940170288,1.914327946224694e-20,0.8996539792387543,0.6511627906976745,0.7926800847053528,0.4894965887069702,4.451925456336498e-19
Swi5,0.861223042011261,2.070359005925542e-20,0.9480968858131488,0.7541528239202658,1.2911508083343506,0.8967465758323669,4.786957239134201e-19
Arpc1b,0.6462924480438232,2.1465152577457583e-20,0.9930795847750865,0.9136212624584718,1.9677014350891113,1.595754861831665,4.922167191608481e-19
Atp5g3,0.8338876366615295,2.1534481463287104e-20,0.8996539792387543,0.7126245847176079,1.021116018295288,0.6914091110229492,4.922167191608481e-19
Aga,0.9531707167625427,2.1960589387851517e-20,0.8512110726643599,0.5598006644518272,0.5362772941589355,0.31226837635040283,4.991043042693526e-19
Ndufb11,0.9076707363128662,2.2292388167960726e-20,0.8858131487889274,0.6661129568106312,0.9264805912971497,0.595102071762085,5.037827834567395e-19
Psma6,0.8450757265090942,2.497815001506715e-20,0.9238754325259516,0.7259136212624585,0.9869447946548462,0.6610933542251587,5.613067419116214e-19
Anapc11,0.8240992426872253,2.6659205374735168e-20,0.916955017301038,0.7242524916943521,0.9215261340141296,0.6177037358283997,5.957364329549758e-19
Eif3m,0.8958542943000793,2.801749516691459e-20,0.9377162629757786,0.717607973421927,1.0484533309936523,0.6911360621452332,6.226110037092131e-19
Rpl4,0.6898574829101562,2.862022950224668e-20,0.986159169550173,0.9401993355481728,2.4454526901245117,2.0190653800964355,6.324912597181586e-19
Cnih1,0.9383452534675598,3.058256759545054e-20,0.8685121107266436,0.5681063122923588,0.5641784071922302,0.33328819274902344,6.721443427571546e-19
Rab11a,0.8813300132751465,3.434578433275853e-20,0.8788927335640139,0.584717607973422,0.5651879906654358,0.3453318178653717,7.466474854947505e-19
Spcs2,0.818546712398529,3.4159473887698995e-20,0.889273356401384,0.707641196013289,0.8977563977241516,0.601299524307251,7.466474854947505e-19
Tmem14c,0.9732305407524109,3.516638737922058e-20,0.8546712802768166,0.5863787375415282,0.740803599357605,0.4441014230251312,7.603543217128774e-19
Naca,0.7841606140136719,4.0379771688935086e-20,0.9896193771626297,0.9019933554817275,2.3137850761413574,1.839216947555542,8.68382186858819e-19
Rpl10a,0.7035810947418213,4.393352822714326e-20,0.9896193771626297,0.9617940199335548,2.945631980895996,2.4904541969299316,9.397546144843478e-19
Dnph1,1.0082447528839111,4.6118790106463605e-20,0.8269896193771626,0.49667774086378735,0.5149244070053101,0.2888091802597046,9.812508533290128e-19
Prelid2,0.9351687431335449,4.8168413974083276e-20,0.8615916955017301,0.5514950166112956,0.5326860547065735,0.3132901191711426,1.0194373327848313e-18
