gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Mrpl15,-0.4483965039253235,0.25675344467163086,0.7051499485969543,0.2891891891891892,0.7975077881619937,1.4285718339895446e-38,5.714287335958179e-35
Rabggtb,-0.371354341506958,0.23003195226192474,0.601386308670044,0.2891891891891892,0.822429906542056,1.536915207218074e-38,6.147660828872297e-35
Glrx5,-0.49848106503486633,0.2482682168483734,0.7467492818832397,0.2891891891891892,0.8006230529595015,1.6150530840704697e-38,6.460212336281879e-35
Nop10,-0.7387396097183228,0.4099455177783966,1.148685097694397,0.32972972972972975,0.8286604361370716,1.7716498698613163e-38,7.086599479445265e-35
Egln1,-0.38127249479293823,0.2378188818693161,0.6190913915634155,0.3,0.822429906542056,1.888875094037381e-38,7.555500376149523e-35
Dph3,-0.27950581908226013,0.15457144379615784,0.43407726287841797,0.24864864864864866,0.778816199376947,1.9244321022136068e-38,7.697728408854427e-35
Mrpl32,-0.35023269057273865,0.18248626589775085,0.5327189564704895,0.2702702702702703,0.7850467289719626,1.9734899324263666e-38,7.893959729705467e-35
Psmb7,-0.6692216396331787,0.37887194752693176,1.048093557357788,0.34594594594594597,0.8442367601246106,2.0104133741308367e-38,8.041653496523347e-35
1110038B12Rik,-0.7662634253501892,0.472042977809906,1.2383064031600952,0.3864864864864865,0.8566978193146417,2.0311967798521503e-38,8.124787119408601e-35
Rps17,-1.070038080215454,1.4432575702667236,2.5132956504821777,0.6594594594594595,0.9345794392523364,2.150588687942485e-38,8.60235475176994e-35
Eif5a,-1.1397148370742798,1.0587297677993774,2.1984446048736572,0.5378378378378378,0.9096573208722741,2.1531322961868258e-38,8.612529184747303e-35
Leprotl1,-0.5681103467941284,0.33490675687789917,0.9030171036720276,0.32432432432432434,0.8317757009345794,2.250763142228983e-38,9.003052568915932e-35
Hprt,-0.3608560562133789,0.20359553396701813,0.5644515752792358,0.28378378378378377,0.7912772585669782,2.3162538121069802e-38,9.265015248427921e-35
Rpl30,-1.0515629053115845,1.810224175453186,2.8617870807647705,0.7621621621621621,0.9626168224299065,2.352792046358334e-38,9.411168185433337e-35
Rplp1,-0.997638463973999,2.5654091835021973,3.5630476474761963,0.8810810810810811,0.9813084112149533,2.356626555348717e-38,9.426506221394869e-35
Snhg12,-0.4564061164855957,0.242440864443779,0.6988469958305359,0.2972972972972973,0.8006230529595015,2.4723964876901957e-38,9.889585950760783e-35
Rpl7,-1.191307783126831,1.4424149990081787,2.6337227821350098,0.6648648648648648,0.9532710280373832,2.4994945363571877e-38,9.99797814542875e-35
Ran,-1.096097469329834,0.897212564945221,1.9933100938796997,0.5054054054054054,0.9283489096573209,2.643369115683413e-38,1.0573476462733653e-34
